Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2020-10-23,113.2146263110706,113.37026472424279,111.16219112016253,111.90145874023438,82572600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-26,110.89955881245987,113.37026292295224,109.80038294532771,111.91118621826172,111850700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-27,112.33918213169002,114.08034796929371,111.41510314504899,113.41889953613281,92276800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-28,111.91117547954262,112.28080553761286,108.06893607313397,108.16620635986328,143937800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-29,109.30429841508608,113.73988906858685,109.138930754146,112.17381286621094,146129200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-30,108.03005218595369,108.93468016821244,104.78117782421192,105.89007568359375,190272600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-02,106.1332410376146,107.6604077052679,104.39207526396882,105.8025131225586,122866900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-03,106.66823748036964,108.44830541372347,105.7636096297727,107.42695617675781,107624400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-04,111.02601994719268,112.4364579265143,109.28485402450514,111.81391906738281,138235500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-05,114.73205582071998,116.35650010587017,113.68152628924997,115.7825927734375,126387100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-06,115.29054042608115,116.14800627447282,113.15661069606604,115.65106964111328,114457900,0.205,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-09,117.41471118065078,118.86655905479424,113.0786522061061,113.34173583984375,154515300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-10,112.59145738080137,114.57921861893705,111.20780945261693,113.00070190429688,138023400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-11,114.18945875403799,116.56697971266742,113.45866182357159,116.4305648803711,112295000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-12,116.55723597528558,117.44393234617952,115.53411734404979,116.15773010253906,103162300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-13,116.38183532586567,116.60594219409211,114.85203423569632,116.2064437866211,81581900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-16,115.87516977446028,117.89216918384535,115.12488813037272,117.21984100341797,91183000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
