Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stockholders_Equity,Stockholders_Equity_Growth,Cash_And_Equivalents,Cash_And_Equivalents_Growth,Total_Assets,Total_Assets_Growth,Working_Capital,Working_Capital_Growth,Total_Debt,Total_Debt_Growth
2020-10-14,267.18939769652474,267.3477357784071,256.0565061258362,259.10443115234375,5129500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-15,255.42314070390742,257.8080569776635,251.37573505541707,255.03721618652344,5256800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-16,256.54141662300395,259.78727206606965,255.7992237912063,255.8585968017578,3092300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-19,257.05597656745516,258.7580730290467,251.85072211632902,252.35540771484375,3242300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-20,253.4538829562752,256.4820270990527,251.4054387243761,253.30545043945312,2989300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-21,253.78044868011943,255.62107217237693,249.2283271854281,251.5835418701172,2794000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-22,251.24710229666314,252.56325932098494,243.56788634342522,247.07102966308594,3685700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-23,247.4965595222726,247.96166820782437,244.24079872341034,247.9121856689453,3159600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-26,242.7465066555078,245.52725301740335,234.9089531931712,239.4610595703125,5864100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-27,245.41839727119452,249.12936093960977,243.2116151043629,247.6944580078125,4285600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-28,242.05379888240904,242.89494159642132,235.5323871822786,235.94801330566406,4425400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-29,239.99547971454302,239.99547971454302,234.6615878029855,234.67147827148438,4589000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-10-30,233.36519090560083,235.27509292935437,226.2797207605859,229.85214233398438,5741200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-02,232.67249328946792,236.01731372051032,226.6063143200901,230.03028869628906,3953400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-03,232.65270802250976,238.4319123082534,230.85164625471953,234.6615753173828,4151400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-04,243.4590152839442,250.24760549790835,240.70795539635625,248.1298828125,6505400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-05,255.42314862602575,258.20392527039206,252.78095932536425,257.5111999511719,8961700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-06,257.2934925354225,259.0252756582571,251.84085511036554,257.4419250488281,3798600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-09,258.2336228822042,268.09984022240326,254.5721263800618,256.58099365234375,8777500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-10,255.37367287703088,256.30389018403827,240.37148015964516,245.08193969726562,6863200,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-11,250.8710339218258,254.0674063934798,248.59498828996774,251.5340576171875,4163400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-12,244.82463178401483,252.31583752967708,243.79546452606473,246.8236083984375,5607000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-13,250.20802697211366,251.14813480905394,244.9829909963278,246.91268920898438,5160000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-16,246.92255274435846,250.85122707519017,245.5964903906648,247.2886962890625,5712600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-17,251.09864468587153,255.5814723749388,247.85278975475012,253.50335693359375,5090700,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-18,253.7309339728536,259.9257785996927,253.18667141549966,254.4830322265625,5880500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-19,254.166352717782,264.3096526418715,252.99864348669146,261.8950500488281,8084600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-20,260.8461269307838,262.2612339386339,255.13620126000777,255.35391235351562,7286100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-23,258.5106790610739,259.01534956666353,251.95958115611452,254.9580535888672,5383600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-24,257.2934731295201,259.5794242632559,255.1361735643329,258.1247253417969,5797300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-25,260.98469495717603,263.33001944412354,242.49913787412493,244.25071716308594,26394900,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-27,248.38717597487906,249.21842823861567,244.45850110704131,245.05226135253906,7395000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-11-30,242.92464158032578,245.05226995139236,233.61260760632825,243.24131774902344,18966400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-01,242.4496298755892,244.13193040983796,236.21520780165545,238.83763122558594,18872000,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-02,223.13283757393586,223.64742880625514,213.38538126336837,218.4817657470703,52225500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-03,223.75627842692924,223.75627842692924,217.83853226182742,218.66978454589844,21395300,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-04,221.49010779208615,226.22034820950725,219.51092719567734,223.5088653564453,20504800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-07,225.735447567576,227.47712108760604,223.8948089759744,225.3297119140625,12864100,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-08,226.26983739370112,227.1109952680075,223.31097178162912,225.48806762695312,12116800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-09,225.6760723008532,226.45784199860688,217.7791458870444,218.27394104003906,15651800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-10,218.27394385678332,221.9750019849763,217.8682082021039,220.59947204589844,9258600,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-11,219.60988013717125,220.4213514406551,217.69007251668495,220.10467529296875,8214400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-14,220.76770611919025,221.14375528172437,218.15518821620904,218.96665954589844,8508500,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-15,219.75833362180433,219.8275970934947,215.92860874553128,217.85830688476562,10766800,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2020-12-16,219.17448290692033,221.66825500369836,217.95729091323466,221.29220581054688,8821400,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
